-10.,-10.,0.18429087354236637
-10.,-9.9,-0.6404703078054883
-10.,-9.8,0.611648044074687
-10.,-9.7,-0.13058872065470864
-10.,-9.6,0.17176110710117054
-10.,-9.5,0.7806611406232846
-10.,-9.4,0.07305838357622561
-10.,-9.3,-0.200100340059075
-10.,-9.2,-0.9347956169660303
-10.,-9.1,0.6163685879241241
-10.,-9.,-0.45885420436868674
-10.,-8.9,0.8969007198849108
-10.,-8.8,0.17645258659358953
-10.,-8.7,-0.04189295289172187
-10.,-8.6,0.13471416337183004
-10.,-8.5,-0.22806534725560548
-10.,-8.4,0.030379051114616726
-10.,-8.3,0.4332242749785431
-10.,-8.2,-0.4548166769824947
-10.,-8.1,-0.481952112005191
-10.,-8.,-0.08489373523427994
-10.,-7.9,0.07090810097974037
-10.,-7.8,-0.7073938653104257
-10.,-7.699999999999999,0.2532594801641332
-10.,-7.6,-0.4048149380002982
-10.,-7.5,-0.021466081017298504
-10.,-7.4,-0.5061548439410772
-10.,-7.3,-0.25026729595889396
-10.,-7.199999999999999,-0.6131597353882785
-10.,-7.1,-0.5733274708647784
-10.,-7.,-0.07597337441906978
-10.,-6.9,-0.003386843147867989
-10.,-6.8,-0.5516503482434082
-10.,-6.699999999999999,0.42551993997458004
-10.,-6.6,0.42183357158206763
-10.,-6.5,-0.8231093217269688
-10.,-6.4,-0.19622005226709655
-10.,-6.3,0.6829219875611339
-10.,-6.199999999999999,-0.5633009282084067
-10.,-6.1,0.8475959163903994
-10.,-6.,-0.16309717009979094
-10.,-5.8999999999999995,0.5496675108511576
-10.,-5.8,0.44406637375507313
-10.,-5.7,0.004924479691463531
-10.,-5.6,0.4610677333542576
-10.,-5.5,0.39201327426142046
-10.,-5.3999999999999995,-0.2824592636724371
-10.,-5.3,-0.4225812994265505
-10.,-5.199999999999999,-0.2629442392989038
-10.,-5.1,0.0579901417705763
-10.,-5.,-0.13089658900023815
-10.,-4.8999999999999995,0.2166188674343457
-10.,-4.8,-0.039735851508300134
-10.,-4.699999999999999,-0.09923327886947637
-10.,-4.6,0.056785883534484535
-10.,-4.5,0.30484957756446
-10.,-4.3999999999999995,-0.3561429573396179
-10.,-4.3,-0.21495305227200676
-10.,-4.199999999999999,-0.404620396394258
-10.,-4.1,0.3912840326954117
-10.,-4.,0.17134595726648008
-10.,-3.8999999999999995,-0.4124137235373754
-10.,-3.8,-0.09003945712114343
-10.,-3.6999999999999993,-0.1467841106554403
-10.,-3.5999999999999996,-0.6409761553609088
-10.,-3.5,0.15993666246465307
-10.,-3.3999999999999995,-0.25253848642859966
-10.,-3.3,0.4112773254627954
-10.,-3.1999999999999993,-0.1900815704233418
-10.,-3.0999999999999996,0.36637870005781026
-10.,-3.,0.3954654517940797
-10.,-2.8999999999999995,-0.21889288488171557
-10.,-2.8,0.562993806670536
-10.,-2.6999999999999993,0.009955131184738661
-10.,-2.5999999999999996,0.2166407342518917
-10.,-2.5,-1.0014908950248418
-10.,-2.3999999999999995,0.5697204934159701
-10.,-2.3,0.29056968759717616
-10.,-2.1999999999999993,0.23705859855645053
-10.,-2.0999999999999996,0.3584595054871782
-10.,-2.,-0.6820604412302199
-10.,-1.9000000000000004,0.6563134810484047
-10.,-1.799999999999999,-0.21937119241163486
-10.,-1.6999999999999993,-0.4549559081850705
-10.,-1.5999999999999996,-0.2422699055921162
-10.,-1.5,0.31225052356762434
-10.,-1.4000000000000004,0.7295783754275482
-10.,-1.299999999999999,-0.39364428092642983
-10.,-1.1999999999999993,-0.39100904795402186
-10.,-1.0999999999999996,-0.15814939559954597
-10.,-1.,0.08780762220747447
-10.,-0.9000000000000004,-0.35227030959918987
-10.,-0.7999999999999989,-0.04998639226630129
-10.,-0.6999999999999993,-0.3031343518375088
-10.,-0.5999999999999996,-0.6765008675359154
-10.,-0.5,0.21429243283921443
-10.,-0.3999999999999986,-0.17867425812998505
-10.,-0.29999999999999893,0.6214477237671825
-10.,-0.1999999999999993,0.2883503912607177
-10.,-0.09999999999999964,0.863895689113053
-10.,0.,0.3823725847525725
-10.,0.10000000000000142,0.056221955223070115
-10.,0.20000000000000107,-0.1509766269532831
-10.,0.3000000000000007,-0.5926059332735302
-10.,0.40000000000000036,-0.05335399837746878
-10.,0.5,-0.3179478430385435
-10.,0.6000000000000014,0.2506598357395055
-10.,0.7000000000000011,-0.5192492296496495
-10.,0.8000000000000007,-0.11161956383467245
-10.,0.9000000000000004,0.38219888449832246
-10.,1.,0.4395970096945953
-10.,1.1000000000000014,0.13181569044359862
-10.,1.200000000000001,0.9057059826372151
-10.,1.3000000000000007,0.19630716051226774
-10.,1.4000000000000004,0.4239920114819572
-10.,1.5,-0.1888558111162685
-10.,1.6000000000000014,0.4056381394131141
-10.,1.700000000000001,0.24264776899357665
-10.,1.8000000000000007,-0.043818603209406226
-10.,1.9000000000000004,-0.13867125393669144
-10.,2.,-0.030499947744450508
-10.,2.1000000000000014,-0.36675770491016535
-10.,2.200000000000001,0.04487623684046486
-10.,2.3000000000000007,0.697978344342707
-10.,2.4000000000000004,-0.3748006055979633
-10.,2.5,0.13469619957998638
-10.,2.6000000000000014,-0.9206083342598078
-10.,2.700000000000001,-0.36660283338451005
-10.,2.8000000000000007,-0.4880272791745275
-10.,2.9000000000000004,0.2402300686675875
-10.,3.,0.3388484291426483
-10.,3.1000000000000014,0.18933143353189155
-10.,3.200000000000001,0.08282177696432488
-10.,3.3000000000000007,0.4323794581318227
-10.,3.4000000000000004,0.15365462428878573
-10.,3.5,-0.1444058079869078
-10.,3.6000000000000014,-0.40383715738945325
-10.,3.700000000000001,-0.3156678268139715
-10.,3.8000000000000007,0.5839486505218948
-10.,3.9000000000000004,0.12990955216926692
-10.,4.,0.4947673740210066
-10.,4.100000000000001,0.18440654840907061
-10.,4.200000000000001,-0.1608343809657457
-10.,4.300000000000001,-0.07745840638270547
-10.,4.4,0.9470055892613839
-10.,4.5,-0.3641783185340984
